NAME,female,state,county,tract,population,period
"Census Tract 107.02, Cook County, Illinois",0.4919323101141283,17,31,10702,5082.0,2015-2019
"Census Tract 5805.01, Cook County, Illinois",0.45503705187262167,17,31,580501,4993.0,2015-2019
"Census Tract 5805.02, Cook County, Illinois",0.4507278835386338,17,31,580502,5358.0,2015-2019
"Census Tract 6503.01, Cook County, Illinois",0.4797723114454157,17,31,650301,4919.0,2015-2019
"Census Tract 6503.02, Cook County, Illinois",0.4417279848089248,17,31,650302,4213.0,2015-2019
"Census Tract 6603.01, Cook County, Illinois",0.5600858369098712,17,31,660301,1398.0,2015-2019
"Census Tract 6603.02, Cook County, Illinois",0.47509501900380074,17,31,660302,4999.0,2015-2019
"Census Tract 7003.01, Cook County, Illinois",0.48361408882082696,17,31,700301,6530.0,2015-2019
"Census Tract 7003.02, Cook County, Illinois",0.502056202878684,17,31,700302,5836.0,2015-2019
"Census Tract 7004.01, Cook County, Illinois",0.5404765661985167,17,31,700401,6337.0,2015-2019
"Census Tract 7004.02, Cook County, Illinois",0.5512934879571811,17,31,700402,4484.0,2015-2019
"Census Tract 7005.01, Cook County, Illinois",0.6046405823475887,17,31,700501,6594.0,2015-2019
"Census Tract 7005.02, Cook County, Illinois",0.5207306465642215,17,31,700502,3449.0,2015-2019
"Census Tract 7302.01, Cook County, Illinois",0.5619536297985557,17,31,730201,5262.0,2015-2019
"Census Tract 7302.02, Cook County, Illinois",0.5587475790832795,17,31,730202,3098.0,2015-2019
"Census Tract 8088, Cook County, Illinois",0.5103466114847387,17,31,808800,3866.0,2015-2019
"Census Tract 8092, Cook County, Illinois",0.5389684162690298,17,31,809200,4401.0,2015-2019
"Census Tract 8105.01, Cook County, Illinois",0.5066438876233865,17,31,810501,5268.0,2015-2019
"Census Tract 8111, Cook County, Illinois",0.5133289986996099,17,31,811100,6152.0,2015-2019
"Census Tract 8112, Cook County, Illinois",0.4946540246116603,17,31,811200,4957.0,2015-2019
"Census Tract 8125, Cook County, Illinois",0.5439647021745981,17,31,812500,3173.0,2015-2019
"Census Tract 8127, Cook County, Illinois",0.5832572298325723,17,31,812700,3285.0,2015-2019
"Census Tract 8140, Cook County, Illinois",0.4450032801224579,17,31,814000,4573.0,2015-2019
"Census Tract 8150, Cook County, Illinois",0.4913294797687861,17,31,815000,3806.0,2015-2019
"Census Tract 3017.01, Cook County, Illinois",0.47239101717305154,17,31,301701,3785.0,2015-2019
"Census Tract 3018.02, Cook County, Illinois",0.47939199064600996,17,31,301802,3421.0,2015-2019
"Census Tract 3017.02, Cook County, Illinois",0.4639397201291712,17,31,301702,4645.0,2015-2019
"Census Tract 3018.01, Cook County, Illinois",0.5103699551569507,17,31,301801,3568.0,2015-2019
"Census Tract 3018.03, Cook County, Illinois",0.4680081392719873,17,31,301803,4423.0,2015-2019
"Census Tract 4301.01, Cook County, Illinois",0.5307908721475461,17,31,430101,3199.0,2015-2019
"Census Tract 4301.02, Cook County, Illinois",0.4875,17,31,430102,3120.0,2015-2019
"Census Tract 4313.01, Cook County, Illinois",0.6081582200247219,17,31,431301,3236.0,2015-2019
"Census Tract 4313.02, Cook County, Illinois",0.5453915453915454,17,31,431302,4329.0,2015-2019
"Census Tract 4401.01, Cook County, Illinois",0.5711839530332681,17,31,440101,4088.0,2015-2019
"Census Tract 4401.02, Cook County, Illinois",0.5027353872732508,17,31,440102,3473.0,2015-2019
"Census Tract 4402.02, Cook County, Illinois",0.6201859229747676,17,31,440202,3012.0,2015-2019
"Census Tract 4603.01, Cook County, Illinois",0.5451293340671436,17,31,460301,3634.0,2015-2019
"Census Tract 4603.02, Cook County, Illinois",0.5960264900662252,17,31,460302,3322.0,2015-2019
Census Tract 101; Cook County; Illinois,0.4792250233426704,17,31,10100,4284.0,2018-2022
Census Tract 102.01; Cook County; Illinois,0.5028014616321559,17,31,10201,8210.0,2018-2022
Census Tract 102.02; Cook County; Illinois,0.5577661431064572,17,31,10202,2865.0,2018-2022
Census Tract 103; Cook County; Illinois,0.494949494949495,17,31,10300,6237.0,2018-2022
Census Tract 104; Cook County; Illinois,0.5128549072211044,17,31,10400,4473.0,2018-2022
Census Tract 105.01; Cook County; Illinois,0.5118834653718375,17,31,10501,3913.0,2018-2022
Census Tract 105.02; Cook County; Illinois,0.5110067508071617,17,31,10502,3407.0,2018-2022
Census Tract 105.03; Cook County; Illinois,0.5709557302441043,17,31,10503,2417.0,2018-2022
Census Tract 106; Cook County; Illinois,0.5301771437529393,17,31,10600,6379.0,2018-2022
Census Tract 107.01; Cook County; Illinois,0.5437325905292479,17,31,10701,3590.0,2018-2022
Census Tract 107.02; Cook County; Illinois,0.5244755244755245,17,31,10702,5148.0,2018-2022
Census Tract 201; Cook County; Illinois,0.44512350394703337,17,31,20100,3927.0,2018-2022
Census Tract 202; Cook County; Illinois,0.5115923920588643,17,31,20200,7203.0,2018-2022
Census Tract 203.01; Cook County; Illinois,0.47459499263622973,17,31,20301,5432.0,2018-2022
Census Tract 203.02; Cook County; Illinois,0.506825610459527,17,31,20302,5201.0,2018-2022
Census Tract 204; Cook County; Illinois,0.4224624060150376,17,31,20400,4256.0,2018-2022
Census Tract 205; Cook County; Illinois,0.4521516701775504,17,31,20500,6646.0,2018-2022
Census Tract 206.01; Cook County; Illinois,0.5190865712338105,17,31,20601,5868.0,2018-2022
Census Tract 206.02; Cook County; Illinois,0.5412689500280741,17,31,20602,5343.0,2018-2022
Census Tract 207.01; Cook County; Illinois,0.5706018518518519,17,31,20701,1728.0,2018-2022
Census Tract 207.02; Cook County; Illinois,0.4506657156443176,17,31,20702,8412.0,2018-2022
Census Tract 208.01; Cook County; Illinois,0.5005008347245409,17,31,20801,5990.0,2018-2022
Census Tract 208.02; Cook County; Illinois,0.5273666092943201,17,31,20802,8715.0,2018-2022
Census Tract 209.01; Cook County; Illinois,0.47548146949344555,17,31,20901,6179.0,2018-2022
Census Tract 209.02; Cook County; Illinois,0.5218785796105384,17,31,20902,4365.0,2018-2022
Census Tract 301.01; Cook County; Illinois,0.5348308217230594,17,31,30101,3517.0,2018-2022
Census Tract 301.02; Cook County; Illinois,0.5298165137614679,17,31,30102,3052.0,2018-2022
Census Tract 301.03; Cook County; Illinois,0.5093600348280366,17,31,30103,2297.0,2018-2022
Census Tract 301.04; Cook County; Illinois,0.5972311654861558,17,31,30104,3106.0,2018-2022
Census Tract 302; Cook County; Illinois,0.49261793302124596,17,31,30200,5554.0,2018-2022
Census Tract 303; Cook County; Illinois,0.45442064799560683,17,31,30300,3642.0,2018-2022
Census Tract 304; Cook County; Illinois,0.49716513111268607,17,31,30400,2822.0,2018-2022
Census Tract 305; Cook County; Illinois,0.453656998738966,17,31,30500,6344.0,2018-2022
Census Tract 306.01; Cook County; Illinois,0.40360647043224607,17,31,30601,3771.0,2018-2022
Census Tract 306.03; Cook County; Illinois,0.5297180043383948,17,31,30603,2305.0,2018-2022
Census Tract 306.04; Cook County; Illinois,0.4700445053064019,17,31,30604,2921.0,2018-2022
Census Tract 307.01; Cook County; Illinois,0.38701126573889993,17,31,30701,1509.0,2018-2022
Census Tract 307.02; Cook County; Illinois,0.4744042365401589,17,31,30702,2266.0,2018-2022
Census Tract 307.03; Cook County; Illinois,0.510184287099903,17,31,30703,3093.0,2018-2022
Census Tract 307.06; Cook County; Illinois,0.5962132921174652,17,31,30706,2588.0,2018-2022
Census Tract 308; Cook County; Illinois,0.45845136921624174,17,31,30800,4236.0,2018-2022
Census Tract 309; Cook County; Illinois,0.4739921976592978,17,31,30900,3076.0,2018-2022
Census Tract 310; Cook County; Illinois,0.45208105147864186,17,31,31000,3652.0,2018-2022
Census Tract 311; Cook County; Illinois,0.41241322988975093,17,31,31100,4898.0,2018-2022
Census Tract 312; Cook County; Illinois,0.5037061994609164,17,31,31200,5936.0,2018-2022
Census Tract 313; Cook County; Illinois,0.48694002626586896,17,31,31300,6853.0,2018-2022
Census Tract 314; Cook County; Illinois,0.5436499466382071,17,31,31400,4685.0,2018-2022
Census Tract 315.01; Cook County; Illinois,0.5415948275862069,17,31,31501,4640.0,2018-2022
Census Tract 315.02; Cook County; Illinois,0.49675465166594546,17,31,31502,4622.0,2018-2022
Census Tract 317; Cook County; Illinois,0.43487497957182547,17,31,31700,6119.0,2018-2022
Census Tract 318; Cook County; Illinois,0.52081362346263,17,31,31800,2114.0,2018-2022
Census Tract 319; Cook County; Illinois,0.42863053371948695,17,31,31900,2417.0,2018-2022
Census Tract 321; Cook County; Illinois,0.5243852177496909,17,31,32100,7279.0,2018-2022
Census Tract 401; Cook County; Illinois,0.5405135876340065,17,31,40100,4011.0,2018-2022
Census Tract 402.01; Cook County; Illinois,0.506578947368421,17,31,40201,6688.0,2018-2022
Census Tract 402.02; Cook County; Illinois,0.5565599497802888,17,31,40202,7965.0,2018-2022
Census Tract 403; Cook County; Illinois,0.4874306235716618,17,31,40300,3063.0,2018-2022
Census Tract 404.01; Cook County; Illinois,0.48528125910813175,17,31,40401,3431.0,2018-2022
Census Tract 404.02; Cook County; Illinois,0.5280506439642,17,31,40402,4581.0,2018-2022
Census Tract 406; Cook County; Illinois,0.5213644524236983,17,31,40600,2785.0,2018-2022
Census Tract 407; Cook County; Illinois,0.4998666311016271,17,31,40700,3749.0,2018-2022
Census Tract 408; Cook County; Illinois,0.4933417882054534,17,31,40800,1577.0,2018-2022
Census Tract 409; Cook County; Illinois,0.4880358923230309,17,31,40900,2006.0,2018-2022
Census Tract 501; Cook County; Illinois,0.5312375646637485,17,31,50100,2513.0,2018-2022
Census Tract 502; Cook County; Illinois,0.48918139199423005,17,31,50200,5546.0,2018-2022
Census Tract 503; Cook County; Illinois,0.46129374337221635,17,31,50300,2829.0,2018-2022
Census Tract 505; Cook County; Illinois,0.517599538372764,17,31,50500,5199.0,2018-2022
Census Tract 506; Cook County; Illinois,0.4283154121863799,17,31,50600,2232.0,2018-2022
Census Tract 507; Cook County; Illinois,0.5089285714285714,17,31,50700,1456.0,2018-2022
Census Tract 508; Cook County; Illinois,0.4434907010014306,17,31,50800,1398.0,2018-2022
Census Tract 509; Cook County; Illinois,0.5713256484149856,17,31,50900,1388.0,2018-2022
Census Tract 510; Cook County; Illinois,0.4991212653778559,17,31,51000,1707.0,2018-2022
Census Tract 511; Cook County; Illinois,0.558005249343832,17,31,51100,1905.0,2018-2022
Census Tract 512; Cook County; Illinois,0.5228426395939086,17,31,51200,1576.0,2018-2022
Census Tract 513; Cook County; Illinois,0.44913877153071174,17,31,51300,3077.0,2018-2022
Census Tract 514; Cook County; Illinois,0.49940828402366866,17,31,51400,2535.0,2018-2022
Census Tract 601; Cook County; Illinois,0.5195091252359975,17,31,60100,3178.0,2018-2022
Census Tract 602; Cook County; Illinois,0.48672566371681414,17,31,60200,2147.0,2018-2022
Census Tract 603; Cook County; Illinois,0.4704005671747607,17,31,60300,2821.0,2018-2022
Census Tract 604; Cook County; Illinois,0.5055540503928475,17,31,60400,3691.0,2018-2022
Census Tract 605; Cook County; Illinois,0.5407925407925408,17,31,60500,1287.0,2018-2022
Census Tract 608; Cook County; Illinois,0.4666290656138372,17,31,60800,5319.0,2018-2022
Census Tract 609; Cook County; Illinois,0.4927264871093187,17,31,60900,6943.0,2018-2022
Census Tract 610; Cook County; Illinois,0.3958691910499139,17,31,61000,2324.0,2018-2022
Census Tract 611; Cook County; Illinois,0.44986072423398327,17,31,61100,1436.0,2018-2022
Census Tract 612; Cook County; Illinois,0.5453216374269005,17,31,61200,2052.0,2018-2022
Census Tract 615; Cook County; Illinois,0.44191794364804743,17,31,61500,2023.0,2018-2022
Census Tract 618; Cook County; Illinois,0.49750830564784054,17,31,61800,1204.0,2018-2022
Census Tract 619.01; Cook County; Illinois,0.4378731873756042,17,31,61901,3517.0,2018-2022
Census Tract 619.02; Cook County; Illinois,0.4621304171729445,17,31,61902,4938.0,2018-2022
Census Tract 620; Cook County; Illinois,0.4273356401384083,17,31,62000,2890.0,2018-2022
Census Tract 621; Cook County; Illinois,0.4544706527701591,17,31,62100,3646.0,2018-2022
Census Tract 622; Cook County; Illinois,0.45241116751269034,17,31,62200,3152.0,2018-2022
Census Tract 623; Cook County; Illinois,0.5363579863269111,17,31,62300,1609.0,2018-2022
Census Tract 624; Cook County; Illinois,0.44191217342968314,17,31,62400,1799.0,2018-2022
Census Tract 625; Cook County; Illinois,0.5591549295774648,17,31,62500,1420.0,2018-2022
Census Tract 626; Cook County; Illinois,0.45929987347110923,17,31,62600,2371.0,2018-2022
Census Tract 627; Cook County; Illinois,0.5262639527248851,17,31,62700,3046.0,2018-2022
Census Tract 628; Cook County; Illinois,0.5410103204780011,17,31,62800,3682.0,2018-2022
Census Tract 629; Cook County; Illinois,0.4610923151280812,17,31,62900,4138.0,2018-2022
Census Tract 630; Cook County; Illinois,0.4268292682926829,17,31,63000,3280.0,2018-2022
Census Tract 631; Cook County; Illinois,0.5518707482993197,17,31,63100,2352.0,2018-2022
Census Tract 632; Cook County; Illinois,0.4479623824451411,17,31,63200,6380.0,2018-2022
Census Tract 633.01; Cook County; Illinois,0.4859625668449198,17,31,63301,2992.0,2018-2022
Census Tract 633.02; Cook County; Illinois,0.5962944904924428,17,31,63302,4102.0,2018-2022
Census Tract 633.03; Cook County; Illinois,0.5918196994991652,17,31,63303,1198.0,2018-2022
Census Tract 634; Cook County; Illinois,0.5388090349075976,17,31,63400,2435.0,2018-2022
Census Tract 701.01; Cook County; Illinois,0.49399956360462577,17,31,70101,4583.0,2018-2022
Census Tract 701.02; Cook County; Illinois,0.5852348993288591,17,31,70102,2980.0,2018-2022
Census Tract 701.03; Cook County; Illinois,0.4662960389159138,17,31,70103,1439.0,2018-2022
Census Tract 702; Cook County; Illinois,0.44886787758148794,17,31,70200,4019.0,2018-2022
Census Tract 703; Cook County; Illinois,0.4848088004190676,17,31,70300,3818.0,2018-2022
Census Tract 704; Cook County; Illinois,0.5580239695995323,17,31,70400,3421.0,2018-2022
Census Tract 705; Cook County; Illinois,0.4599686028257457,17,31,70500,3185.0,2018-2022
Census Tract 706; Cook County; Illinois,0.4192235441452724,17,31,70600,3194.0,2018-2022
Census Tract 707; Cook County; Illinois,0.48569901095963647,17,31,70700,3741.0,2018-2022
Census Tract 710; Cook County; Illinois,0.5337016574585636,17,31,71000,4525.0,2018-2022
Census Tract 711; Cook County; Illinois,0.5389202762084118,17,31,71100,3186.0,2018-2022
Census Tract 712; Cook County; Illinois,0.5775356244761106,17,31,71200,2386.0,2018-2022
Census Tract 713; Cook County; Illinois,0.48365221603293773,17,31,71300,4129.0,2018-2022
Census Tract 714; Cook County; Illinois,0.5309678773882007,17,31,71400,4763.0,2018-2022
Census Tract 715; Cook County; Illinois,0.5493239859789685,17,31,71500,5991.0,2018-2022
Census Tract 716; Cook County; Illinois,0.5044666316342616,17,31,71600,1903.0,2018-2022
Census Tract 717; Cook County; Illinois,0.49023569023569025,17,31,71700,1485.0,2018-2022
Census Tract 718; Cook County; Illinois,0.5418195157740279,17,31,71800,2726.0,2018-2022
Census Tract 801; Cook County; Illinois,0.48705917965793855,17,31,80100,6607.0,2018-2022
Census Tract 802.01; Cook County; Illinois,0.549752781211372,17,31,80201,3236.0,2018-2022
Census Tract 802.02; Cook County; Illinois,0.5765789473684211,17,31,80202,3800.0,2018-2022
Census Tract 803; Cook County; Illinois,0.49451679232350926,17,31,80300,5836.0,2018-2022
Census Tract 804; Cook County; Illinois,0.5263911620294599,17,31,80400,4888.0,2018-2022
Census Tract 810; Cook County; Illinois,0.5806134969325153,17,31,81000,8150.0,2018-2022
Census Tract 811; Cook County; Illinois,0.44826038159371495,17,31,81100,4455.0,2018-2022
Census Tract 812.01; Cook County; Illinois,0.5239385727190605,17,31,81201,4428.0,2018-2022
Census Tract 812.02; Cook County; Illinois,0.5691009601396567,17,31,81202,3437.0,2018-2022
Census Tract 813; Cook County; Illinois,0.5212836714333222,17,31,81300,6014.0,2018-2022
Census Tract 814.01; Cook County; Illinois,0.4887148779364348,17,31,81401,2171.0,2018-2022
Census Tract 814.02; Cook County; Illinois,0.4601144395826321,17,31,81402,5942.0,2018-2022
Census Tract 814.03; Cook County; Illinois,0.5159675086235673,17,31,81403,8987.0,2018-2022
Census Tract 815; Cook County; Illinois,0.5613534447615165,17,31,81500,4906.0,2018-2022
Census Tract 816; Cook County; Illinois,0.4585234899328859,17,31,81600,3725.0,2018-2022
Census Tract 817; Cook County; Illinois,0.511213341000575,17,31,81700,5217.0,2018-2022
Census Tract 818; Cook County; Illinois,0.5110128551543437,17,31,81800,12213.0,2018-2022
Census Tract 819; Cook County; Illinois,0.5652565256525652,17,31,81900,1111.0,2018-2022
Census Tract 901; Cook County; Illinois,0.4926262053318208,17,31,90100,3526.0,2018-2022
Census Tract 902; Cook County; Illinois,0.5415833973866256,17,31,90200,6505.0,2018-2022
Census Tract 903; Cook County; Illinois,0.49452954048140046,17,31,90300,1371.0,2018-2022
Census Tract 1001; Cook County; Illinois,0.5157894736842106,17,31,100100,5890.0,2018-2022
Census Tract 1002; Cook County; Illinois,0.489555790586991,17,31,100200,7564.0,2018-2022
Census Tract 1003; Cook County; Illinois,0.571583682332868,17,31,100300,6447.0,2018-2022
Census Tract 1004; Cook County; Illinois,0.4899248120300752,17,31,100400,3325.0,2018-2022
Census Tract 1005; Cook County; Illinois,0.5027519779841761,17,31,100500,5814.0,2018-2022
Census Tract 1006; Cook County; Illinois,0.5400895400895401,17,31,100600,4914.0,2018-2022
Census Tract 1007; Cook County; Illinois,0.47710349962769916,17,31,100700,5372.0,2018-2022
Census Tract 1101; Cook County; Illinois,0.5219875346260388,17,31,110100,5776.0,2018-2022
Census Tract 1102; Cook County; Illinois,0.5338532435306629,17,31,110200,2821.0,2018-2022
Census Tract 1103; Cook County; Illinois,0.5105580693815988,17,31,110300,5304.0,2018-2022
Census Tract 1104; Cook County; Illinois,0.5401021995112197,17,31,110400,4501.0,2018-2022
Census Tract 1105.01; Cook County; Illinois,0.49381989405532667,17,31,110501,5097.0,2018-2022
Census Tract 1105.02; Cook County; Illinois,0.487970563260685,17,31,110502,3533.0,2018-2022
Census Tract 1201; Cook County; Illinois,0.485,17,31,120100,4400.0,2018-2022
Census Tract 1202; Cook County; Illinois,0.5532473212333261,17,31,120200,4573.0,2018-2022
Census Tract 1203; Cook County; Illinois,0.525546409310247,17,31,120300,7046.0,2018-2022
Census Tract 1204; Cook County; Illinois,0.4335245046923879,17,31,120400,3836.0,2018-2022
Census Tract 1301; Cook County; Illinois,0.6069458631256384,17,31,130100,4895.0,2018-2022
Census Tract 1302; Cook County; Illinois,0.5786407766990291,17,31,130200,1545.0,2018-2022
Census Tract 1303; Cook County; Illinois,0.5033730158730159,17,31,130300,5040.0,2018-2022
Census Tract 1401; Cook County; Illinois,0.49261363636363636,17,31,140100,3520.0,2018-2022
Census Tract 1402; Cook County; Illinois,0.49568378009995456,17,31,140200,6603.0,2018-2022
Census Tract 1403.01; Cook County; Illinois,0.45839064649243466,17,31,140301,2908.0,2018-2022
Census Tract 1403.02; Cook County; Illinois,0.49441256418000606,17,31,140302,3311.0,2018-2022
Census Tract 1404; Cook County; Illinois,0.5215699543224497,17,31,140400,5911.0,2018-2022
Census Tract 1405; Cook County; Illinois,0.45380006307158627,17,31,140500,3171.0,2018-2022
Census Tract 1406.01; Cook County; Illinois,0.4703113685734975,17,31,140601,2762.0,2018-2022
Census Tract 1406.02; Cook County; Illinois,0.5062725919625771,17,31,140602,4703.0,2018-2022
Census Tract 1407.01; Cook County; Illinois,0.4678929765886288,17,31,140701,2990.0,2018-2022
Census Tract 1407.02; Cook County; Illinois,0.5028715003589376,17,31,140702,5572.0,2018-2022
Census Tract 1408; Cook County; Illinois,0.4845460399227302,17,31,140800,6212.0,2018-2022
Census Tract 1502; Cook County; Illinois,0.5019964202120336,17,31,150200,7263.0,2018-2022
Census Tract 1503; Cook County; Illinois,0.45737073707370735,17,31,150300,7272.0,2018-2022
Census Tract 1504.01; Cook County; Illinois,0.5495530509133307,17,31,150401,5146.0,2018-2022
Census Tract 1504.02; Cook County; Illinois,0.5300380228136882,17,31,150402,3945.0,2018-2022
Census Tract 1505.01; Cook County; Illinois,0.4722366372599896,17,31,150501,3854.0,2018-2022
Census Tract 1505.02; Cook County; Illinois,0.535542625853782,17,31,150502,3953.0,2018-2022
Census Tract 1506; Cook County; Illinois,0.5363485673691688,17,31,150600,4223.0,2018-2022
Census Tract 1507; Cook County; Illinois,0.5620929710307658,17,31,150700,4453.0,2018-2022
Census Tract 1508; Cook County; Illinois,0.49421593830334193,17,31,150800,4668.0,2018-2022
Census Tract 1510.01; Cook County; Illinois,0.47798295454545453,17,31,151001,2816.0,2018-2022
Census Tract 1510.02; Cook County; Illinois,0.45645952575633686,17,31,151002,4892.0,2018-2022
Census Tract 1511; Cook County; Illinois,0.5320359831099688,17,31,151100,5447.0,2018-2022
Census Tract 1512; Cook County; Illinois,0.4811437022430367,17,31,151200,4057.0,2018-2022
Census Tract 1601; Cook County; Illinois,0.5313746826260428,17,31,160100,2757.0,2018-2022
Census Tract 1602; Cook County; Illinois,0.47526817640047675,17,31,160200,3356.0,2018-2022
Census Tract 1603; Cook County; Illinois,0.5080054274084125,17,31,160300,3685.0,2018-2022
Census Tract 1604; Cook County; Illinois,0.5107329336685361,17,31,160400,5171.0,2018-2022
Census Tract 1605.01; Cook County; Illinois,0.5162079510703363,17,31,160501,3270.0,2018-2022
Census Tract 1605.02; Cook County; Illinois,0.5535892323030908,17,31,160502,4012.0,2018-2022
Census Tract 1606.01; Cook County; Illinois,0.4981684981684982,17,31,160601,3003.0,2018-2022
Census Tract 1606.02; Cook County; Illinois,0.5395262177269098,17,31,160602,3757.0,2018-2022
Census Tract 1607; Cook County; Illinois,0.4335195530726257,17,31,160700,6265.0,2018-2022
Census Tract 1608; Cook County; Illinois,0.47937356760886174,17,31,160800,5236.0,2018-2022
Census Tract 1609; Cook County; Illinois,0.49132231404958676,17,31,160900,2420.0,2018-2022
Census Tract 1610; Cook County; Illinois,0.5166163141993958,17,31,161000,1986.0,2018-2022
Census Tract 1611; Cook County; Illinois,0.4945652173913043,17,31,161100,2024.0,2018-2022
Census Tract 1612; Cook County; Illinois,0.46467107553080406,17,31,161200,2873.0,2018-2022
Census Tract 1613; Cook County; Illinois,0.5327673122844255,17,31,161300,3769.0,2018-2022
Census Tract 1701; Cook County; Illinois,0.5039408866995074,17,31,170100,2030.0,2018-2022
Census Tract 1702; Cook County; Illinois,0.5074626865671642,17,31,170200,3752.0,2018-2022
Census Tract 1703; Cook County; Illinois,0.5065247942180285,17,31,170300,4981.0,2018-2022
Census Tract 1704; Cook County; Illinois,0.47004261719729257,17,31,170400,3989.0,2018-2022
Census Tract 1705; Cook County; Illinois,0.5421429955434993,17,31,170500,5161.0,2018-2022
Census Tract 1706; Cook County; Illinois,0.5216867469879518,17,31,170600,2490.0,2018-2022
Census Tract 1707; Cook County; Illinois,0.5119631901840491,17,31,170700,3260.0,2018-2022
Census Tract 1708; Cook County; Illinois,0.4859067099027189,17,31,170800,4009.0,2018-2022
Census Tract 1709; Cook County; Illinois,0.5121827411167512,17,31,170900,1970.0,2018-2022
Census Tract 1710; Cook County; Illinois,0.5336066774051837,17,31,171000,6829.0,2018-2022
Census Tract 1711; Cook County; Illinois,0.5196197903972702,17,31,171100,4103.0,2018-2022
Census Tract 1801; Cook County; Illinois,0.5317848410757946,17,31,180100,6544.0,2018-2022
Census Tract 1901; Cook County; Illinois,0.45979469632164244,17,31,190100,2338.0,2018-2022
Census Tract 1902; Cook County; Illinois,0.50238989416183,17,31,190200,5858.0,2018-2022
Census Tract 1903; Cook County; Illinois,0.5002836074872377,17,31,190300,5289.0,2018-2022
Census Tract 1904.01; Cook County; Illinois,0.5137169215829085,17,31,190401,4119.0,2018-2022
Census Tract 1904.02; Cook County; Illinois,0.5604575163398693,17,31,190402,4896.0,2018-2022
Census Tract 1906.01; Cook County; Illinois,0.46437531359759154,17,31,190601,3986.0,2018-2022
Census Tract 1906.02; Cook County; Illinois,0.4553474972992438,17,31,190602,5554.0,2018-2022
Census Tract 1907.01; Cook County; Illinois,0.48853615520282184,17,31,190701,2835.0,2018-2022
Census Tract 1907.02; Cook County; Illinois,0.5226258763543659,17,31,190702,4707.0,2018-2022
Census Tract 1908; Cook County; Illinois,0.5108282360720781,17,31,190800,6049.0,2018-2022
Census Tract 1909; Cook County; Illinois,0.5441412520064205,17,31,190900,1869.0,2018-2022
Census Tract 1910; Cook County; Illinois,0.4988262910798122,17,31,191000,2556.0,2018-2022
Census Tract 1911; Cook County; Illinois,0.4940610434521125,17,31,191100,6651.0,2018-2022
Census Tract 1912; Cook County; Illinois,0.5125827814569537,17,31,191200,3775.0,2018-2022
Census Tract 1913.01; Cook County; Illinois,0.5507580118979083,17,31,191301,5211.0,2018-2022
Census Tract 1913.02; Cook County; Illinois,0.46789817526469923,17,31,191302,4439.0,2018-2022
Census Tract 2001; Cook County; Illinois,0.4800872885979269,17,31,200100,3666.0,2018-2022
Census Tract 2002; Cook County; Illinois,0.5010146561443066,17,31,200200,4435.0,2018-2022
Census Tract 2003; Cook County; Illinois,0.5139335476956056,17,31,200300,1866.0,2018-2022
Census Tract 2004.01; Cook County; Illinois,0.4380868544600939,17,31,200401,3408.0,2018-2022
Census Tract 2004.02; Cook County; Illinois,0.493493690851735,17,31,200402,5072.0,2018-2022
Census Tract 2101; Cook County; Illinois,0.5121602288984263,17,31,210100,4194.0,2018-2022
Census Tract 2104; Cook County; Illinois,0.5387394620634284,17,31,210400,2491.0,2018-2022
Census Tract 2105.01; Cook County; Illinois,0.4874389392882066,17,31,210501,2866.0,2018-2022
Census Tract 2105.02; Cook County; Illinois,0.5172257479601088,17,31,210502,4412.0,2018-2022
Census Tract 2106.01; Cook County; Illinois,0.5290986515259049,17,31,210601,2818.0,2018-2022
Census Tract 2106.02; Cook County; Illinois,0.49954149472718934,17,31,210602,4362.0,2018-2022
Census Tract 2107; Cook County; Illinois,0.5349087003222341,17,31,210700,3724.0,2018-2022
Census Tract 2108; Cook County; Illinois,0.4500875656742557,17,31,210800,1142.0,2018-2022
Census Tract 2109; Cook County; Illinois,0.47574039067422813,17,31,210900,3174.0,2018-2022
Census Tract 2203; Cook County; Illinois,0.4894894894894895,17,31,220300,1998.0,2018-2022
Census Tract 2204; Cook County; Illinois,0.45767790262172287,17,31,220400,2670.0,2018-2022
Census Tract 2205; Cook County; Illinois,0.5416370106761565,17,31,220500,2810.0,2018-2022
Census Tract 2206.01; Cook County; Illinois,0.5039011703511054,17,31,220601,1538.0,2018-2022
Census Tract 2206.02; Cook County; Illinois,0.567191844300278,17,31,220602,4316.0,2018-2022
Census Tract 2207.01; Cook County; Illinois,0.4894377640558986,17,31,220701,3077.0,2018-2022
Census Tract 2207.02; Cook County; Illinois,0.5039151300833544,17,31,220702,3959.0,2018-2022
Census Tract 2209.01; Cook County; Illinois,0.5427184466019418,17,31,220901,3090.0,2018-2022
Census Tract 2209.02; Cook County; Illinois,0.5003130870381967,17,31,220902,3194.0,2018-2022
Census Tract 2210; Cook County; Illinois,0.5371450797355115,17,31,221000,2571.0,2018-2022
Census Tract 2211; Cook County; Illinois,0.5110083663584324,17,31,221100,4542.0,2018-2022
Census Tract 2212; Cook County; Illinois,0.48795811518324606,17,31,221200,2865.0,2018-2022
Census Tract 2213; Cook County; Illinois,0.4108269677847891,17,31,221300,3011.0,2018-2022
Census Tract 2214; Cook County; Illinois,0.5053519299383717,17,31,221400,3083.0,2018-2022
Census Tract 2215; Cook County; Illinois,0.44344054933140586,17,31,221500,2767.0,2018-2022
Census Tract 2216; Cook County; Illinois,0.498967246975509,17,31,221600,3389.0,2018-2022
